

Reminder me about my geology journal .... .	my geology journal ....
Thankuusomuch for reminding me. I wished ma Dady.	I wished ma Dady
Set reminder for 20 Nov nani birthday	Not Found
Remind me on coming Tuesday evening to tell my mom about Pooja which should be done on Wednesday	tell my mom about Pooja which should be done
I will be getting both D calls	getting both D calls
Need to get approval frm my vendor. Remind me at 4.00 pm	get approval frm my vendor
I want reminders everyday	Not Found
Can you remind me for the business proposal tomorrow morning	the business proposal
Hi can you please set a reminder for Saturday 10dec	Not Found
None if your reminders are working	reminders are working
Need reminders to be set for few tasks	be set for few tasks
please add reminder for sending the comments in the writ petition of M/s N.N.International to SIIB branch	reminder for sending the comments and s N.N.International to SIIB branch
Remind me at 5 pm to fill out the forms	fill out the forms
These appointments need to be scheduled every 3 months.	These appointments need to be scheduled
Can you set for 1 hour?	Not Found
Jus remind me on time ??	Not Found
Thanks for reminding me time to time	Not Found
Call me thrice	Not Found
Remind after 10 mins to wash dye	wash dye
Remind me a day advance can you Madam?	Not Found
Can you please help me with reminder	Not Found
And if i want deactivate this reminder then?	want deactivate
Post to pre Bhopale plz remind after 1 hour on notification	Post to pre Bhopale and on notification
Can you schedule twice once at 5.00 and the other at 5.15	Not Found
Remind me to carry chocolates today at 7 pm	carry chocolates
Friday schedule	Not Found
Meeting Reminder Date: November 12, 2016 Time: 3 30 PM Meeting with: Students Venue: Gelani hostel	Gelani hostel
Today my friend birthday already your service reminder for me so iam wishes my friend. that one my special thanks to you and your services	you and your services
6pm	Not Found
Thanks for reminding!	Not Found
Remind me about hall ticket on 29th dec at 12:30 pm..please	hall ticket
Could you help me to remind some another time for college	another time for college
At 5:30pm please reminds me want to go to hospital near garware college	go to hospital near garware college
Remind me of Minesh marriage on 5 Dec 2016	Minesh marriage
This kind of reminder is like RULAOGE KYA	like RULAOGE KYA
Can u give me information about us election 2016	give me information about us election 2016
OK then set one more reminder for me	Not Found
Remind me at 7:10 pm today i have an urgent work	urgent work
Pls make a reminder to collect my federal Bank pass book on Monday 9th jan 2017. at 11.00 am.	collect my federal Bank pass book
can u remind me..	Not Found
Bday reminder plz	Not Found
Chancel my weak up call 13 November	Not Found
Could you remind me to book a cab?	book a cab
Remind me to put my phone on flight mode at 7.30 am	put my phone and flight mode
Will it via call or mess	via call or mess
Add reminder for 6 pm to pick up vehicle from service.	pick up vehicle from service
Want to set one more reminder	Not Found
Srslyyyyy.....whats the tme to remind.....and u r reminding NOW	Srslyyyyy.....whats the tme to remind.....and u r reminding
Can u tell what all my previous remembers	tell what all my previous remembers
Hey remind me to send the nda of maaster card to compliance at 7	send the nda of maaster card to compliance
Remind me today for rishi mengi at 330 pm	rishi mengi
I need 4 reminder	Not Found
Oh dear sorry pls change my alarm from 7:15 am to 7:40 am	Not Found
Please remind me Tomorrow morning 11.30 AM to meet Dr. Kotian	meet Dr. Kotian
Hi.. Thanks for the reminders..	the reminders
Hey can u remind me 2 charge my phone at 12am	charge my phone
Set a reminder for this month 26 at 12 pm	Not Found
Can I ask about of you....	Not Found
I already called him Deepika	him Deepika
Hey, can you plz remind me to book an appointment to doctor	book an appointment and doctor
Alarm band karwana tha	Not Found
Please remind me to take up cloth donation drive at school tomorrow	take up cloth donation drive
Call me after 1:30 hour	Not Found
1st jan 11 56pm...dad bday reminder	dad bday
Can u set alarm at 4.20 on monday	Not Found
Could you send an sms reminder instead	Not Found
Can u remind me to remind someone to pray	remind someone to pray
ok forgot that every hourly reminder	Not Found
Kindly just follow this and continue to remind me daily	Not Found
Hey .. I have set up a reminder	Not Found
I want daily REMINDER	Not Found
can I schedule one more alarm	Not Found
Do I need to provide mobile number when I put a remainder.	provide mobile number
How to deactivate reminder	Not Found
Remind me to send mail to John sir Tomo	send mail to John sir Tomo
Remind me about writing the email to Jessica on Barnes.net financial module	writing the email to Jessica on Barnes.net financial module
Is there a repeatative way every month to remind a day prior to new moon day	there a repeatative way
I want one day before this reminder	Not Found
Hey, I have some reminders	some reminders
You should call to me	call to me
What do you think about this move?	What do you think about this move
I want to schedule one more stuff	one more stuff
Remind me to fast on that day	fast
Remind me tomorw for gym also pls	Not Found
Remind me to buy 3 packets of falahari tomorrow at 9 am and till 12 every 15 mins	buy 3 packets of falahari
Please set my medical reminder for 10:00 AM, 2:00 PM & 10:00 PM..	Not Found
Remind me from 8 am to 11 pm please	Not Found
Can u call me a day earlier so I can be prepared better?	Not Found
Call shrirang bhagwat tomorrow 10 am	Call shrirang bhagwat
Hey remind me today at 9 am to tell sandeep to pay laxmi Electric bill	tell sandeep to pay laxmi Electric bill
Will I get daily calls?	Not Found
So a reminder at 11am and 5pm, right?	right?
Remind me to search for FIR and drivers licence around 2 and 3 pm today	search for FIR and drivers licence around 2
Meeting Reminder Date: November 20, 2016 Time: 9 00 PM Meeting with: Dad Venue: Gym	Not Found
I want to know about zumba classes near my location....	about zumba classes near my location
Set reminder for tomorrow for CIT(A) - annexures	CIT(A) - annexures
Remind me to do web check in for my travel	do web check in for my travel
Today i have to attend one meeting at 2.30 pm pls remind me	attend one meeting
Hi pls set a reminder to collect bowl and plate at 10.30AM today	collect bowl and plate
The alarm was for a day	Not Found
Please remind me about grv's bday ... On 14tb nov at 9 30 pm	grv's bday ... On 14tb
Can you set that for the entire week for me ? I.e. Monday till Friday	Not Found
Can u set a daily reminder for me to brush at 10.00 PM	brush
Remind me to switch geyser	switch geyser
Can you please remind me to msg Mr.Badala tomo @ 10 am	msg Mr.Badala
I need another alarm too	another alarm
Hey! Do you still have a list of my reminders? Coz I am returning to this app after a long gap.	my reminders and returning to this app after a long gap
Remind me to apply for exam tomorrow evening at 7:30pm	apply for exam
Please make this 3 hourly reminder	Not Found
And also set a Alarm for me	Not Found
Please set a reminder 7 days from now to send a reminder 2 letter	send a reminder 2 letter
Remind me from 10 am to 10 pm	Not Found
Hey ... I dodnt get a reminder unless I open Haptik	Not Found
fix a meeting of tuesday at 2 pm	fix a meeting
You need to remind me from 6 am to 10 pm	Not Found
I want you to remind me in every 2 hours	Not Found
I need a reminder for everyday how can i set it ??	Not Found
Sorry I need this reminder to be today at 11 am	be today at 11 am
Can I have reminder half an hour. Before	Not Found
1 more reminder	Not Found
I dint get proper reminders today	I dint get proper reminders
You idiot what about the second reminder	Not Found
Can you remind me to book a tatkal ticket tomorrow morning?	book a tatkal ticket
Remind me ealry	Not Found
I want u to send me my reminder in my phone text	Not Found
Remind me to deliver cheque at 8:15 pm today	deliver cheque
Remind me tomorrow about Raghav	Raghav
Will u remind me every month at the same time ?	same time
Remind me to study after every hour	study
Remind me to check hscc site at 11 am today	check hscc site
Nope...but thanks for asking	Not Found
Why calling me lol?	Why calling me lol
Plz set a reminder at 540	Not Found
I received reminder only when I open the app	Not Found
Call me in the same process	Not Found
I need a reminder tomorrow morning by 12pm that I need to finish these tasks by 05:30pm tomorrow.	finish these tasks
Call me twice	Not Found
pls make a reminder for tomorrow about gm office cleaning at 11am	gm office cleaning
How u guys remeber to remind me	Not Found
This schedule set everyday leave Sunday	Not Found
Sure... remind me every day	Not Found
Remind me to whats app mrs jigna	whats app mrs jigna
Call amit at 8.30pm today	Call amit
Can you send me details of international news?	send me details of international news
kesa remind kra rhe ho guyz	kra rhe ho guyz
Hi please remind me to book a meeting room today at 5pm	book a meeting room
Reminder to download keto chart plan and transfer money	download keto chart plan and transfer money
Remind me to pay vodafone bill at 12:30	pay vodafone bill
6000 steps by 3 pm every day reminder please	Not Found
Hey manal just can u please remind me via Haptik notification please deactivate the calling	via Haptik notification please deactivate the calling
Please remind 7.05pm.	Not Found
Remind me to send someone at BMC at 9.00am	send someone at BMC
Remind about cam n other bill payment today at 11 am	cam n other bill payment
I need another reminder bro	Not Found
Remind me of getting eyes checked. 4 pm today	getting eyes checked
Need a remainder today at 6.10 pm for submitting documents	submitting documents
how??	Not Found
thanks for remainding	Not Found
Tonight	Not Found
By today EOD I vl send u list of birthday's on wch date I want u to set reminder fr every year	Not Found
set alarm	Not Found
I wanted to set 2 reminders: (1) to reduce internet plan : 4PM (2) to iron clothes : 5PM	reduce internet plan
thank you for reminding me :)	)
It's fine. I will manage	I will manage
Tell to lama Sanjiv about Donation paper	lama Sanjiv about Donation paper
Can you give me my list of reminders	Not Found
Will this call be charged?	call be charged
Can you make remember for me	Not Found
Reminder for sending a circular in school at 8.30 am tomorrow	sending a circular
Wakeup call at 6	Wakeup call
Remind me at 3 to go to dad	go to dad
Set me reminder to start new war in 1 hr	start new war
Remind me daily frm 26 november on the give time..	Not Found
Make a reminder to buy a cake between 7.30 to 8.30 in evening today	buy a cake
Please schedule above reminder for tomorrow	Not Found
9 am	Not Found
Put reminder	Not Found
Jaffa	Not Found
Reminder me to so the search report tmw...general	so the search report tmw...general
Can u pls remind me	Not Found
Please remind me to completed spjain form tomorrow at 7 pm	completed spjain form
Can you remind me to collect money from T tomorrow at 7.30	collect money from T
Yes go for it	Not Found
Plz call 2 times	Not Found
Hi can u remind me to do biology ch at 6:45 today by sending a message	do biology ch at 6:45 today by sending a message
Remind me to deactivate booster on 2nd of december	deactivate booster
Remind me to do sovani ma'am's assignment. Tomorrow at 10 am	do sovani ma'am's assignment
Plz make sure that I get at least 2 reminders as I have to catch a flight	catch a flight
Can you please remind me again in the afternoon	Not Found
Can you set reminder at 10:00 am for Wipro work	Wipro work
Hi remind me at 5:30 PM today	Not Found
You can call me	Not Found
Okay... earlier it was set at a duration of 2 hour	earlier it was set at a duration of
I wish to remind me to do list	Not Found
Call or msg?	Call or msg
Another call at 4.45 pm today	Another call
How I can language set in hindi	Not Found
Pls deactivate all reminder	Not Found
Remind me for mieh study sechdule	mieh study sechdule
Reminder to do the survey for Sumithra	do the survey for Sumithra
Remind me to buy fruits once I move out of my location by 500 metres	buy fruits and my location
Remind me at 3:30 I need to attend a webinar	attend a webinar
Need to add one more reminder to the above	one more reminder to the above
8am alarm	Not Found
can you sync to my fb contacts and remaind me their bdays	fb contacts and remaind me their bdays
Remind me to buy eggs today at 6 :19 pm	buy eggs
Within an hour will let u knw	Not Found
Please remind me on 7:02 pm today for seeing puttagowri maduve in TV	seeing puttagowri maduve
Hey some calls are disturbing me	calls are disturbing me
You remainder me 2pm today	Not Found
Reminder at 8.30 pm	Not Found
Hi Kashif Could you please send me the list of reminders .	Not Found
Request to just give the notification about the task	just give the notification about the task
Remind me to bring night latch tomorrow ar 11am	bring night latch
Make me remind of my scholarship document	my scholarship document
Call me at 2 pm for going to party	Call me and going to party
Can you change the frequency to remind me each hour please	Not Found
Party reminder	Not Found
Remind me to take print outs at 9 pm today (November 26)	take print outs and (November 26)
Remind me to submit USI exam form	submit USI exam form
Hey plz remind me to remind Manoj da about code comparison between stg and prod env	remind Manoj da about code comparison between stg and prod env
Can u remind ne everyday for exercise at 8.30 pm	exercise
Remind to bring ups tomorrow morning at 0830	bring ups
Remind me to book INR	book INR
OK thanks for reminding me	Not Found
Hey remind me to exchange notes at 12.35 pm today	exchange notes
Remind me tomorrow for mth exam	mth exam
can i get some information about Lenovo vibe k5 note?	Lenovo vibe k5 note
Change my reminder delivering number	delivering number
Remind me my next vaccine dose on may 28th 2017	my next vaccine dose
When will my reminder come?	Not Found
Postpone the reminder of 11:55 nd plz make it 4 am	Not Found
Every Thursday at 9 am, pls remind me that the day is Thursday	the day
Can me in setting remember in my to do list	Not Found
Please set a reminder to play	play
Hi remind me to pick my laundry at 7pm	pick my laundry
Reminder in Monday arun sbi	arun sbi
Call me today at 5:55 Am	Call me
This is ur calling	ur calling
Thanks Ankita. Will let you know if required. Thanks for the prompt service	let you know if required. Thanks for the prompt service
Can u remind me on November 30 At 1.30 pm about headphone eyezon flashsale	headphone eyezon flashsale
Pls remind me to give the qty details for Colorplus trim fabric to indu's. On Monday 9:30am	give the qty details for Colorplus trim fabric
Hi, tom at 9.45 am remind me to transfer money.	transfer money
Can u set a reminder for me	Not Found
Remind me about cheque	cheque
By call	Not Found
7977265102 call me on dis number	call me on dis number
Its a reminder for getting my bike repaired.	getting my bike repaired
Can you remind me to export the video file by evening?	export the video file
Reminder for party settlements	party settlements
Remind me to watch bin Roye movie at hum channel tonight at 8	watch bin Roye movie
Wish Birthday Name: Ummehani Date: March 11, 2017 Time: 12 00 am	Not Found
My schedule	Not Found
Please	Not Found
Latest news ? About Chennai	Latest news and Chennai
Remind me of completing quiz and freecharge at 10 PM today	completing quiz and freecharge
Can you please remind me for.......	.......
Today remind me for t.p.change @10.30 am	Not Found
How to get Jio conference call	get Jio conference call
Remind me today at 6.00 AM in the morning about pay slips	pay slips
Shraddha set a reminder for tomorrow	Not Found
Also set 2nd reminder at 6 am	Not Found
Please schedule the same reminder again	Not Found
Kindly halt reminders for 2 days starting now	Kindly halt reminders
Can you set me a reminder for my deposits?	my deposits
Remind me on 18thdec to wish birthday in the morning	wish birthday
Tanu remind me to pay the credit card payment on 30 dec at 4 pm	pay the credit card payment on 30 dec
Ok tell me, how do you remind users	how do you remind users
Can you please Remind me to text iram at 11:00 pm?	text iram
It was set for pm	Not Found
I want daily remainder	Not Found
Hey pls remind me to send mr Kishore a mail at 10 am	send mr Kishore a mail
Can you set a meal reminders for me	Not Found
Remind to diposit cheque hitech engineering	diposit cheque hitech engineering
at 8 am	Not Found
Reminder for payment car insurance on 5 Jan	payment car insurance on 5 Jan
Remind me to have tiffin	have tiffin
Today...	Not Found
Alarm 1.30 pm	Not Found
Hi thanks for reminder	Not Found
Remind of talking to Khushhal at 5:30 pm today	talking to Khushhal
Thank you. I need reminder for everyday.	Not Found
Set a reminder for 9 :00am	Not Found
Please schedule a reminder for me	Not Found
Hi Sayali what is ur way to inform about meeting	Hi Sayali what and meeting
Please remind me 8am to 10pm	Not Found
Thankx but you are late...!!	but you are late...!!
How 2 call them	Not Found
K thanks for reminding	Not Found
Schedule both	Not Found
Good morning...	Not Found
pls tell me about latest hollywood movie came in theatres	latest hollywood movie came
Can u set a reminder for tomorrow 9 am	Not Found
1 pm	Not Found
9 PM	Not Found
Any further reminder is there now?	Any further reminder
Remind to take tripod tomorrow at 5 pm	take tripod
Thanks. Any plays around western suburbs this week ?	Any plays around western suburbs
Hi . I am in uk at present. Please remind me of taxi tomorow . 2 pm uk time	taxi tomorow . 2 pm uk time
ok	Not Found
Set a reminder to watch a movie tomorrow at 6 pm	watch a movie
Remind me to go anywhere!!	go anywhere!!
Remind me to renew insurance	renew insurance
Go to gym reminder at 5:15 pm today	Go to gym reminder
I go to the classes every day at 5 o'clock u have to remind me every day please	go to the classes and have to remind me
Remind me to study after 4 mins	study
Thanks for reminding. Was a huge help.	reminding. Was a huge help
Remind me tomorrow at 10.30 am and again at 1 pm for lawyers meet about entod.	10.30 am and again and lawyers meet about entod
U r all works are set in automation .....	r all works are set in automation .....
Make a reminder of today of 10.30 I have to go to meet someone	go to meet someone
Can you just get it scheduled in weekdays only	Not Found
Can you remind me after 1 hour also	Not Found
Remind me about kaidhi no150 online booking	kaidhi no150 online booking
Y u guys r calling me at 2 in the morning	guys r calling me
Want to set a payment reminder for January 13, 2017	Not Found
Set 5 alarms	Not Found
Only 2 reminders a day pls	Not Found
Remind me once in 3hrs	Not Found
Hey will u plz remind me to bring a cake for my roomie	bring a cake for my roomie
What time is the next reminder set..?	What time and ?
Please remind me to pick up flexes by 7pm	pick up flexes
Please schedule a reminder at 2.56pm today	Not Found
Can you please remind me of going to Manjiri's home?	going to Manjiri's home
Please remind me skylark discussion with Manu tomorrow morning at 10:00 am	skylark discussion with Manu
Reminder for factory licences for Rishi Khemka	factory licences for Rishi Khemka
Y you are nt reminding me	Not Found
I have placed a reminder for 11 am	Not Found
Can you remind me to give nikita her pills on Saturday	give nikita her pills
Tell me about some hobby activities around mg road metro station	some hobby activities around mg road metro station
Remind me everyday at 12 45 pm to have Isabgol	have Isabgol
Remind me for EPF mails today evening by 5pm	EPF mails
Remind me at 9.00 am today that I have to get my bank passbook to office	get my bank passbook
Also remind me today at 5am	Not Found
Remind me to inform Dhruv bsg	inform Dhruv bsg
Remind me to add green tea to ut	green tea to ut
Alarm???	Not Found
Can you set a reminder for me?	Not Found
goodmorning aditya .thanks for reminder	Not Found
Please refresh my reminders. daily alarm for 10:00 AM to 08:00 PM every 2 hours only. Thanks	Not Found
I need a daily reminder to take meds twice a day	take meds twice a day
Hey plz me remind me after every two hours	Not Found
Remind me to take my resume and go	take my resume and go
I wanted only reminders in msg	Not Found
Remembered me daily at 11 pm for check the details of my vehicle	check the details of my vehicle
Thanks for reminding Deepika.	reminding Deepika
Hi remind me to msg the passport guy tomorrow	msg the passport guy
Hey, Can you setup a meeting reminder with Mr. Aakrit Vaish tomorrow 12 noon?	meeting reminder with Mr. Aakrit Vaish
Remind me to leave office at 19:58	leave office
I need repeat call for every 10 mins	repeat call
I need to make vehicle loan payment on 15th, please remind me on 14th to check if I have enough balance in my account	make vehicle loan payment and check if I have enough balance in my account
Call Mr Rajiv at 11:30 today	Call Mr Rajiv
Remaind me tomorrow. 12pm for cheque book icici bank	cheque book icici bank
Remind me at 7pm that i need to go and buy a six subject notebook	i need to go and buy a six subject notebook
Only reminders??	Not Found
Remind to do	Not Found
I want to discontinue all the reminders	discontinue all the reminders
I wanna discountinue reminder	Not Found
I need to make a call at 3pm	make a call
Set at reminder for me at 1900 hours for credit card payment and car emi and give me another reminder at 2130 hrs today	credit card payment and car emi and give me another reminder at 2130 hrs
Remind me about everything	everything
Is there is any app which help me to make my schedule	there is any app which help me and make my schedule
Please remind me after a 1hr plz	Not Found
Remind me to talk to gre coaching	talk to gre coaching
There will b two alarms one 5 am and the second on 6 am	There will b two alarms one 5 am and the second
Remind me to pay electricity bill on this month 13th	pay electricity bill
Remind me when RECHARGE100 will start working again	when RECHARGE100 will start working again
Yo wasim... Need to set a reminder	Not Found
Remind me to take a resume printout of satish	take a resume printout of satish
Can you remind me everyday with indian actors endorsements and news related to the fashion world?	actors endorsements and news related to the fashion world
Remind me to check the wrestling stock	check the wrestling stock
Phone should be in online to get reminder	Not Found
Do you have something like Google search to get general info about anything	Do you have something like Google search and get general info about anything
Plz. Remind me to send a mail at 11:30	send a mail
Hi I need one reminder in evening	Not Found
one more reminder	Not Found
Who will be there in the call ?	Who will be there in the call
I thought it to be a software for reminding	be a software for reminding
Remind me to get clothes stitched at 1200 today.	get clothes stitched
Also remind me to complete my homework by tomorrow 12 pm	complete my homework
Remind me to buy eggs today at 5:33pm	buy eggs
Remind me to buy eggs	buy eggs
Can this reminder set for food	food
Reminder to bring card with seeds from office on 24 November	bring card with seeds
Remind me to send weekly reports to college at 9pm today	send weekly reports to college
So u will remaind me na??	Not Found
Today One plus 3 dash sale pls remind december 30	Not Found
Reminder for reverse auction at 3.45 pm today	reverse auction
How can I customise these reminders	Not Found
Can you make an another wakeup call at 7:30 AM	another wakeup call
Alarm after 5 min	Alarm
Pl remind by 7	Pl remind
Reminder about Online application of coal India limited	Online application of coal India limited
Nothing as of now... thank you	Nothing
I get these reminders all at once, only when I open haptik.	Not Found
yeah.....please remind i v to discuss Q paper with my 12th class at around 10 tomorrow.	discuss Q paper with my 12th class
Set a reminder today at 10am	Not Found
How reminders work?	How reminders work
can you remind me that back at 3 pm	Not Found
Thank you for reminding me so frequently	Not Found
Thank u soo mch...for such a good n appropriate remainder schedule..thanks alot..	Thank u soo mch...for such
Good mrng I will tell u chhaya	chhaya
Set a reminder for me to print tickets	print tickets
I want reminder till 10 pm	Not Found
Remind me to wash my clothes yaa i always forget	wash my clothes
Set alarm at 9 am morning	Not Found
Remind to collect cloths	collect cloths
I have another one reminder fr the night tabs	another one reminder fr the night tabs
Please Remind To Have Apple At 11:30 Am	Have Apple
Remind me to go PETA for animal officer tommorow at 9 am	go PETA for animal officer
Do i have to open the haptik app to see my reminder what kind of reminder is that???	open the haptik app to see my
I have any schedules	any schedules
Mere ko mere 4 pm ka reminder nahi mila aur 4 30 ka reminder 3 40 a raha hai	raha hai
Today at 11:59pm	Not Found
Remind me to wash clothes at 20.00	wash clothes
Remind me at 8 28 for watching chandra nandini today	watching chandra nandini
Can you please remind me arrangements	Not Found
Reminder for Indian idol watching. 8 pm sony	Indian idol watching
Hi puneet , i found haptik is very good but I'd it possible to have some call facilities on haptik	have some call facilities on haptik
Plz remind me to send file today at 3pm	send file
Alarm for 10:15	Not Found
Can u remind me @5 to check for places around Tosh	check for places around Tosh
I am really very much impressed about this kind of service	very much impressed about this kind of service
Remind me of pabkaj tomo morning 7 50 am	Not Found
Yes, please.	Not Found
Remind me today at 6pm to exchange clothes of jeans	exchange clothes of jeans
And can u pls set Gaytri mantra as alarm tone	Not Found
Can You cancal my remainder	Not Found
On December 29	Not Found
Remind on 10 am today	Not Found
Nopes remind me on 23rd december 8:30a.m.	Not Found
Can you set the alram for 2:22 pm for today	Not Found
Ya remind me every day	Not Found
Set that alaram till 11.55pm	Not Found
I have to send marketing presentation by 2 pm	I have to send marketing presentation
Thanks for the reminder...	Not Found
Remind me morning 8am have naming ceremony	have naming ceremony
Add a reminder for Thursday 24th Nov 10.00am	Not Found
Can you please set a reminder for tomorrow at 10 am TO BRING SAMPLE TEST PAPERS OF PHYSICS OF OSWAL PUBLICATIONS.	BRING SAMPLE TEST PAPERS OF PHYSICS OF OSWAL PUBLICATIONS
Set all of them	them
Reminder to Michael	Not Found
Remind me to dry clean sweater of rebika today at 7:10pm	dry clean sweater of rebika
Where the alarm at 6:58PM	Where the alarm
December 10 ...11 o clk.night reminder me	Not Found
Sorry to disturb can i have one more reminder	Not Found
Schedule a reminder for 10 am today for deposition of service tax	deposition of service tax
8:30 pm remainder for bag stuffs	bag stuffs
Reminder to take signed index for the practical exam	take signed index for the practical exam
Through call please	Not Found
Please call if possible	call if possible
Set a reminder for me on tomorrow 8 am	Not Found
I need to give the package box reminder	give the package box
I set it for today morning	Not Found
How to increase volume of reminder	increase
hi.could u change my 11pm reminder to 8pm reminder	Not Found
Can it be set from 9 am	Not Found
Set a reminder on 31st morning 10.15	Not Found
Get ready alarm please	Get ready alarm
Remind me to make my ICICI Credit Card Payment	make my ICICI Credit Card Payment
Can u Make a reminder for Trouser alteration today at 4pm ?	Trouser alteration
Remind me to get download the gps app for PG	get download the gps app for PG
Dmart reminder at 3 pm to buy shaving cream	buy shaving cream
Remind me to go Wwf on Monday at 6 pm	go Wwf
University application filling completion. Reminder by 3 today	application filling completion. Reminder
Hi remind me to buy notebooks at 5pm today	buy notebooks
thnx for the reminder	Not Found
Please give me reminder for ticket booking on 05/01/17 at 10:00 am	ticket booking
Thnx for reminder	Not Found
hey will remind me on wednesday for school picnic	school picnic
Remind me for public notice by 11.00am todau	public notice
How you remind us	Not Found
can you set the alarm for same in my device?	same in my device
I want to set another reminder (to do list)	Not Found
Do you forget to remind me	remind me
Remind me at 4.15 today to have protein	have protein
Can you remind me about finding my language documents which I suppose to carry with me tomorrow at office?	finding my language documents and carry with me
Dec 4 pa's	Not Found
Can u remind me to read news	read news
Can you make me remainder	Not Found
Does u guys are going to remind me or u guys going to wish..	Does u guys are going and wish
My reminder for atkt	Not Found
Can I reschedule the alarm for today?	Not Found
Hey Please remind me that I have to go for a movie on monday at 7pm.. Remind me at 3pm	go for a movie and .. Remind me
Remind me 2 have food	Not Found
In another 2 minutes please remind me to cal shyja	cal shyja
Remind me to get tablets at 7 30.	get tablets
Will u remind me for food also	food also
Remind me to fax sumit bh	fax sumit bh
Want to make a reminder	make a reminder
Ok remind me later	Not Found
Could you please releat the timings of my reminders?	my reminders
Call me at 4.30,4.45.&.5.00	Not Found
sure	Not Found
Set reminder	Not Found
Hii mamm...I m asking u about DND?	Hii mamm...I m asking u about DND
How many reminders did you set for me ?	How many reminders
Remind me to send gre score to nyu today at 8 am	send gre score to nyu
Remind me to renew max bupa policy at 830 tonige	renew max bupa policy
Pleas set reminder @10:00pm tonight	Not Found
Just remind me everyday	Not Found
Remind at 6 in evening to wash clothes	wash clothes
thanks for reminding	Not Found
Could you tell me about monthly fees of inlingua	tell me about monthly fees of inlingua
Daivahitham..... Remind me at 8 pm today....	Not Found
I we schedul it for whole week or till 4th of jan	Not Found
Please discontinue the reminder to take PPBS	take PPBS
More reminder	Not Found
Hey how abt reminding me for green tea	green tea
Will you remind only if I am connected to Internet?	connected to Internet
set a reminder for 12:45	Not Found
Can you remind me between 1:00 pm to 8:00pm	Not Found
Could you plz set a reminder for me to get my brother polio drops on date	get my brother polio drops
Could this haptic make a fake phone call to me	Not Found
Please remind me to make mom of the peer to peer meeting with STARTUPS @11:39 am on 22nd December.	peer meeting with STARTUPS
Remind me in every 15 minz	Not Found
Okay so this reminder will start from tommorrow??	start
What will you remind me?	Not Found
Can you edit the reminder for me	Not Found
remember me i hv to mail somebody on monday....	Not Found
i want alarm at 12:30 pm	Not Found
Remind me today at 10 to put A tie in my school bag	put A tie in my school bag
Send me my future reminders which I have scheduled	Not Found
Where is my remainder	Where
Remind me to recharge my phone on 10nth of every month	recharge my phone
Can you tell me about ATM withdraw limit?	ATM withdraw limit
Can you please remind me for this task tomorrow at 2pm	this task
Ty for reminding	Not Found
By the way i usually request any sort of reminders through texts. Well is there an option to set the same through voice instructions?	reminders through texts. Well is there an option to set the same through voice instructions
Please keep calling me.	keep calling me
Set reminder for 15 min latter	Not Found
Remind me to purchase aamla form at the end of matva seri At 11:20 am tomorrow	purchase aamla form at the end of matva seri
Call me on 918374933802	Call me
Remind me to send 3mm 2 sheets and 5mm 2 sheets @75/kg to kbg induction at 12pm tommorow	send 3mm 2 sheets and 5mm 2 sheets and kbg induction
Shraddha I dint get the remainder??	Not Found
What about website megs from my clg ?	What about website megs from my clg
ReMinder to leave office by 8 pm	leave office
Remind me on Sunday 6 pm to watch zee telugu	watch zee telugu
Plz remind me 10 to 7	Not Found
Thanks bro	Not Found
Namaz reminder	Not Found
Remind me to make payment of Rajesh Cable today 08:00pm	make payment of Rajesh Cable
Set reminder after 30 sec	Not Found
Hi cud u delete all the earlier reminders	delete all the earlier reminders
Please set reminders between 0515–0630 hours. Each reminder after every five minutes. Please set the reminder for tomorrow	Not Found
Remind me everyday three times..till 29th..	Not Found
Ser reminder for vcci expo	vcci expo
Reminder needed	Not Found
Remind me to do accounts of ramdev on 3rd of december	do accounts of ramdev
Remind me to tell Navya to take her ss tax book	take her ss tax book
Khairthal me tija kha h	tija kha h
When will you remind me now	Not Found
Will you be reminding me this every hour??	you be reminding me
Hi please remind me to fill the timesheet at 4th January 10.30pm IST	fill the timesheet
Remind me day after tomorrow for payment of SANTOSH to collect at 10am	payment of SANTOSH to collect
Set a reminder for me at 9.45 pm	Not Found
Can u do weekdays schedule	Not Found
Remind me i have to watch science of stupid at 3pm	watch science of stupid
Hey..please remind me of turning on the Refrigerator at 1700 hrs..	turning on the Refrigerator
Remembers	Not Found
Hey, please remind me to return the sherwani before 7 pm today.....	return the sherwani
Remind me in tomorrow	Not Found
Add a new to-do Task: Call to kensha Date: November 19, 2016 Time: 2 29 AM	Not Found
Thanjs for reminding	Not Found
Kindly reminder me	Not Found
Please remind to order the cake tomorrow at 9 am	order the cake
Can u give me a gym schedule?	give me a gym schedule
Please remind me tomorrow that I have to go to barber	go to barber
Can u remind me at 2,3,4,5,6 am to take 224 m/c data today	take 224 m/c data
Did you make a reminded for Aishwarya	Not Found
Can u send me a reminder one day before bday	Not Found
I have one more reminder	Not Found
Remind me to get a train	get a train
Please. Thanks.	Not Found
Remind me to take sim card from hari at today evening 5:30pm	take sim card from hari
You guys give a call or msg?	You guys give a call or msg
Do one thing remind me@ 5.50 pm today	Do one thing
Remind me to eat bananas after 12:00Am	eat bananas
Can I got reminder on whatsapp	on whatsapp
Keep alarm at 6:15am on weekdays	Keep alarm
Please reminder me tomorrow picked kaju	picked kaju
Call Kannan tomorrow 11'0 clock	Call Kannan
Remind me to take a reservation tomorrow on time 10:30am	take a reservation
